Label,Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed,source_machine,source_workflow
test,n2,chipseq,191221075,SORT_BAM,8712302981,883779,195.9,5450735616,47204493748,18970637457,6,25968738304,18975592448,6787235840,16106127360,5758988288,11507734634,11507734634,32978181418,n2,chipseq
train-2,n2,chipseq,23902700,SORT_BAM,1236479068,108873,212.8,5598732288,6477930129,2481780574,6,1438679040,2482384896,6938648576,16106127360,5751574528,1437846718,1437846718,4122288528,n2,chipseq
train-2,n2,chipseq,14981000,SORT_BAM,803790497,57814,200.9,3971452928,3467558089,851678658,6,918097920,852045824,6311198720,16106127360,4308357120,918070786,918070786,2585386823,n2,chipseq
train-2,n2,chipseq,234100,SORT_BAM,12585529,1292,162.9,9117696,61209066,18428166,6,14295040,18448384,5241692160,16106127360,9117696,14292279,14292279,40398757,n2,chipseq
train-2,n2,chipseq,1494000,SORT_BAM,77656954,6414,193.2,410161152,354184745,91575614,6,89755648,91623424,5958873088,16106127360,440369152,89755293,89755293,257651332,n2,chipseq
train-2,n2,chipseq,119847942,SORT_BAM,6392794687,602082,191.3,5598646272,33026092803,13482550757,6,17189470208,13485535232,6932242432,16106127360,5758435328,7350199220,7350199220,20683131816,n2,chipseq
train-2,n2,chipseq,186800,SORT_BAM,9697091,1040,163.0,7266304,48618838,15083337,6,11194368,15097856,5241692160,16106127360,7266304,11192366,11192366,32214839,n2,chipseq
train-2,n2,chipseq,1872700,SORT_BAM,100713019,7884,193.0,501551104,450881088,115452378,6,114593792,115507200,5958873088,16106127360,539856896,114592459,114592459,323191186,n2,chipseq
test,n2,chipseq,239695842,SORT_BAM,11412781063,1174376,190.7,5745209344,63499511594,26024433269,6,36528398336,26030628864,7085858816,16106127360,5745348608,14699649504,14699649504,41366257414,n2,chipseq
train-2,n2,chipseq,2987900,SORT_BAM,155106475,12273,195.0,811155456,695970265,175305892,6,179535872,175386624,6009204736,16106127360,875388928,179506802,179506802,515279642,n2,chipseq
train-2,n2,chipseq,29962000,SORT_BAM,1604989437,135514,203.0,5446582272,8073455470,2915030833,6,3369529344,2915774464,6714671104,16106127360,5752004608,1836459500,1836459500,5170796515,n2,chipseq
train-2,n2,chipseq,373500,SORT_BAM,19409231,1959,168.9,6889472,93459982,26883424,6,22409216,26906624,13656064,16106127360,6889472,22386690,22386690,64410389,n2,chipseq
train-2,n2,chipseq,3745300,SORT_BAM,201226407,15768,194.1,992174080,888898274,222901298,6,229240832,222998528,6009204736,16106127360,1072861184,229239990,229239990,646348142,n2,chipseq
train-2,n2,chipseq,47805300,SORT_BAM,2468333736,215635,209.8,5304852480,12596490699,4836096818,6,4785405952,4837302272,6715490304,16106127360,5757763584,2874911291,2874911291,8244555575,n2,chipseq
train-2,n2,chipseq,747000,SORT_BAM,38857457,3645,179.7,9117696,181220208,48949735,6,44830720,48975872,5241692160,16106127360,9117696,44830697,44830697,128829560,n2,chipseq
train-2,n2,chipseq,468200,SORT_BAM,25209271,2347,167.7,7827456,118165158,33162651,6,28602368,33185792,5039443968,16106127360,7827456,28600220,28600220,80802540,n2,chipseq
train-2,n2,chipseq,7490500,SORT_BAM,402364800,30330,196.5,1975336960,1756074858,434877079,6,458915840,435068928,6109868032,16106127360,2141847552,458908091,458908091,1292690384,n2,chipseq
train-2,n2,chipseq,5975700,SORT_BAM,309971023,25087,194.7,1612636160,1370594001,339809324,6,359182336,339963904,6109868032,16106127360,1746522112,359181028,359181028,1030577327,n2,chipseq
train-2,n2,chipseq,59924000,SORT_BAM,3204537970,291700,202.4,5681741824,17015283588,6921945329,6,7071604736,6923456512,7093084160,16106127360,5755482112,3674057115,3674057115,10341579155,n2,chipseq
train-2,n2,chipseq,936400,SORT_BAM,50401769,4417,181.0,255365120,229825555,61022812,6,57212928,61054976,5933707264,16106127360,272637952,57211777,57211777,161603717,n2,chipseq
train-2,n2,chipseq,95610575,SORT_BAM,4925423347,439576,199.1,5531222016,24205722883,9317980983,6,11442429952,9320407040,7039975424,16106127360,5758930944,5752412639,5752412639,16489096542,n2,chipseq
train-2,n2,chipseq,11951400,MERGED_BAM,619328932,192729,107.3,7199825920,3300102840,665745707,6,1376731136,665780224,20531208192,16106127360,7212847104,661387702,661387702,2061152877,n2,chipseq
train-2,n2,chipseq,186800,MERGED_BAM,9697091,9166,154.9,5104398336,73913591,15792836,6,30101504,15806464,20190380032,16106127360,5104398336,15056058,15056058,32214839,n2,chipseq
train-2,n2,chipseq,23902700,MERGED_BAM,1236479068,366170,113.2,7919521792,6398044218,1290710300,6,2779734016,1290756096,20537106432,16106127360,7922540544,1281506402,1281506402,4122288528,n2,chipseq
train-2,n2,chipseq,14981000,MERGED_BAM,803790497,237683,106.8,7901298688,4255726746,857110699,6,1745842176,857141248,20531208192,16106127360,7901306880,851628848,851628848,2585386823,n2,chipseq
train-2,n2,chipseq,119847942,MERGED_BAM,6392794687,1802742,113.2,7025156096,31859584400,7502745827,6,16109969408,7502913536,20533657600,16106127360,7033397248,6099065252,6099065252,20683131816,n2,chipseq
train-2,n2,chipseq,234100,MERGED_BAM,12585529,10389,146.9,5227028480,89590881,19154853,6,38670336,19169280,20190380032,16106127360,5227028480,18400268,18400268,40398757,n2,chipseq
train-2,n2,chipseq,1494000,MERGED_BAM,77656954,29142,131.6,7089582080,450168175,92593683,6,170905600,92606464,20531208192,16106127360,7104225280,91538096,91538096,257651332,n2,chipseq
test,n2,chipseq,239695842,MERGED_BAM,11412781063,3565205,108.9,7101624320,59666612001,14122513074,6,34522169344,14122807296,20533657600,16106127360,7111655424,11391838127,11391838127,41366257414,n2,chipseq
train-2,n2,chipseq,2987900,MERGED_BAM,155106475,55238,116.2,7087992832,868959856,176640088,6,382435328,176664576,20531208192,16106127360,7099600896,175261125,175261125,515279642,n2,chipseq
train-2,n2,chipseq,29962000,MERGED_BAM,1604989437,459283,111.3,8578494464,8311694755,1674141531,6,4114927616,1674203136,20531208192,16106127360,8578625536,1663231597,1663231597,5170796515,n2,chipseq
train-2,n2,chipseq,373500,MERGED_BAM,19409231,12624,146.3,5577093120,129250900,27645069,6,40456192,27660288,20258545664,16106127360,5577093120,26854113,26854113,64410389,n2,chipseq
test,n2,chipseq,191221075,MERGED_BAM,8712302981,2704887,110.7,7032758272,43887103310,10456425005,6,23305515008,10456633344,20533657600,16106127360,7032946688,8365922451,8365922451,32978181418,n2,chipseq
train-2,n2,chipseq,3745300,MERGED_BAM,201226407,66882,114.8,7117848576,1108339162,224439464,6,479780864,224460800,20531208192,16106127360,7125725184,222854584,222854584,646348142,n2,chipseq
train-2,n2,chipseq,47805300,MERGED_BAM,2468333736,722073,118.7,10610716672,12218707410,2468380976,6,6346489856,2468470784,20531208192,16106127360,10620813312,2445007779,2445007779,8244555575,n2,chipseq
train-2,n2,chipseq,747000,MERGED_BAM,38857457,19462,133.0,6508900352,237461126,49804767,6,69390336,49815552,20394876928,16106127360,6513917952,48917503,48917503,128829560,n2,chipseq
train-2,n2,chipseq,7490500,MERGED_BAM,402364800,118736,112.0,7337512960,2169714707,437547110,6,431112192,437567488,20531208192,16106127360,7337512960,434828138,434828138,1292690384,n2,chipseq
train-2,n2,chipseq,5975700,MERGED_BAM,309971023,99228,114.4,7147687936,1691939025,342001107,6,335765504,342028288,20531208192,16106127360,7152824320,339761428,339761428,1030577327,n2,chipseq
train-2,n2,chipseq,59924000,MERGED_BAM,3204537970,894597,124.1,11908755456,16052332795,3235323550,6,8437080064,3235401728,20531208192,16106127360,11910676480,3211893048,3211893048,10341579155,n2,chipseq
train-2,n2,chipseq,936400,MERGED_BAM,50401769,22485,130.3,6584135680,297995323,61930412,6,81391616,61947904,20394876928,16106127360,6584135680,60989048,60989048,161603717,n2,chipseq
train-2,n2,chipseq,95610575,MERGED_BAM,4925423347,1413449,117.4,7029329920,23901207349,5661741627,6,11253297152,5661868032,20533657600,16106127360,7034609664,4569935350,4569935350,16489096542,n2,chipseq
train-2,n2,chipseq,468200,MERGED_BAM,25209271,14524,149.0,5651099648,160052767,33960327,6,45985792,33976320,20258545664,16106127360,5651099648,33132603,33132603,80802540,n2,chipseq
train-2,n2,chipseq,1872700,MERGED_BAM,100713019,35769,126.7,7110451200,570185292,116536349,6,201621504,116555776,20531208192,16106127360,7110451200,115412296,115412296,323191186,n2,chipseq
train-2,n2,chipseq,11951400,PRESEQ,619328932,71479,99.6,19111936,662032711,491973,6,668889088,495616,1054294016,16106127360,19111936,665054547,665054547,2061152877,n2,chipseq
train-2,n2,chipseq,11951400,MERGED_BAM_FILTER,619328932,133553,124.4,14008320,2747020235,1050103342,6,1675264,520654848,23355392,16106127360,14135296,665064545,665064545,2061152877,n2,chipseq
train-2,n2,chipseq,186800,PRESEQ,9697091,1993,125.9,10047488,11253184,489130,6,11198464,491520,1046364160,16106127360,10047488,15126796,15126796,32214839,n2,chipseq
train-2,n2,chipseq,186800,MERGED_BAM_FILTER,9697091,2461,121.6,13819904,51393986,22015032,6,0,12816384,23216128,16106127360,13959168,15136794,15136794,32214839,n2,chipseq
train-2,n2,chipseq,23902700,MERGED_BAM_FILTER,1236479068,254344,123.8,21487616,5174489320,1956083237,6,1287614464,967823360,29995008,16106127360,21487616,1290025293,1290025293,4122288528,n2,chipseq
train-2,n2,chipseq,23902700,PRESEQ,1236479068,140853,100.3,10018816,1287665140,493761,6,0,495616,1046540288,16106127360,10018816,1290015295,1290015295,4122288528,n2,chipseq
train-2,n2,chipseq,14981000,PRESEQ,803790497,86008,100.4,10530816,853709409,492588,6,853655552,495616,1046491136,16106127360,10530816,856418526,856418526,2585386823,n2,chipseq
train-2,n2,chipseq,14981000,MERGED_BAM_FILTER,803790497,172275,124.4,19185664,3630532716,1397197538,6,0,692703232,27807744,16106127360,19185664,856428524,856428524,2585386823,n2,chipseq
train-2,n2,chipseq,119847942,PRESEQ,6392794687,718602,99.9,18522112,6155246333,504202,6,6156972032,499712,1054400512,16106127360,18583552,6157624006,6157624006,20683131816,n2,chipseq
train-2,n2,chipseq,119847942,MERGED_BAM_FILTER,6392794687,1117198,124.5,13946880,23565321807,8754518419,6,6912249856,4330151936,23355392,16106127360,14082048,6157634004,6157634004,20683131816,n2,chipseq
train-2,n2,chipseq,234100,PRESEQ,12585529,2351,109.0,19042304,14344907,495167,6,16084992,499712,1054547968,16106127360,19042304,18488164,18488164,40398757,n2,chipseq
train-2,n2,chipseq,234100,MERGED_BAM_FILTER,12585529,3079,120.7,13934592,65266621,27559667,6,294912,15708160,23355392,16106127360,14073856,18498162,18498162,40398757,n2,chipseq
train-2,n2,chipseq,1494000,MERGED_BAM_FILTER,77656954,18359,123.5,13848576,373963864,146903387,6,87003136,75239424,23355392,16106127360,13979648,91927083,91927083,257651332,n2,chipseq
train-2,n2,chipseq,1494000,PRESEQ,77656954,9801,103.8,18976768,86823587,489777,6,4063232,495616,1054388224,16106127360,18976768,91917085,91917085,257651332,n2,chipseq
test,n2,chipseq,239695842,MERGED_BAM_FILTER,11412781063,1871154,125.1,20623360,39614713381,14118487449,6,17515671552,6981816320,29007872,16106127360,20668416,11542672983,11542672983,41366257414,n2,chipseq
test,n2,chipseq,239695842,PRESEQ,11412781063,1534108,99.9,18206720,11538193055,513941,6,11545919488,507904,1055039488,16106127360,18206720,11542662985,11542662985,41366257414,n2,chipseq
train-2,n2,chipseq,2987900,PRESEQ,155106475,18774,101.8,10231808,171293475,490150,6,173826048,495616,1046364160,16106127360,10231808,175955986,175955986,515279642,n2,chipseq
train-2,n2,chipseq,2987900,MERGED_BAM_FILTER,155106475,36213,122.8,14155776,730835503,283706582,6,3244032,142667776,23355392,16106127360,14295040,175965984,175965984,515279642,n2,chipseq
train-2,n2,chipseq,29962000,PRESEQ,1604989437,173399,100.1,14958592,1671169026,494873,6,1673416704,495616,1050869760,16106127360,14958592,1673444528,1673444528,5170796515,n2,chipseq
train-2,n2,chipseq,29962000,MERGED_BAM_FILTER,1604989437,330219,124.4,17956864,6995182809,2677695856,6,432701440,1325531136,26071040,16106127360,17956864,1673454526,1673454526,5170796515,n2,chipseq
train-2,n2,chipseq,373500,MERGED_BAM_FILTER,19409231,4950,118.8,13987840,98921294,40826697,6,22794240,22560768,23355392,16106127360,14127104,26986973,26986973,64410389,n2,chipseq
train-2,n2,chipseq,373500,PRESEQ,19409231,3177,112.7,19562496,22228782,479418,6,2002944,483328,1054748672,16106127360,19562496,26976975,26976975,64410389,n2,chipseq
test,n2,chipseq,191221075,PRESEQ,8712302981,1359486,99.9,17809408,8504536555,510233,6,8505421824,503808,1056014336,16106127360,18874368,8507551435,8507551435,32978181418,n2,chipseq
test,n2,chipseq,191221075,MERGED_BAM_FILTER,8712302981,1072915,127.1,16748544,24057487856,7828981041,6,8430231552,3864367104,24870912,16106127360,16748544,8507561433,8507561433,32978181418,n2,chipseq
train-2,n2,chipseq,3745300,PRESEQ,201226407,22340,100.7,10088448,219296670,497992,6,221560832,503808,1046364160,16106127360,10088448,223753145,223753145,646348142,n2,chipseq
train-2,n2,chipseq,3745300,MERGED_BAM_FILTER,201226407,44355,123.6,17063936,945893083,367455522,6,5705728,184127488,24395776,16106127360,17063936,223763143,223763143,646348142,n2,chipseq
train-2,n2,chipseq,47805300,PRESEQ,2468333736,294524,100.0,18014208,2465453356,496768,6,2467598336,499712,1054208000,16106127360,18014208,2467678918,2467678918,8244555575,n2,chipseq
train-2,n2,chipseq,47805300,MERGED_BAM_FILTER,2468333736,448610,125.0,20832256,9327285896,3452809874,6,1211990016,1706766336,29360128,16106127360,20832256,2467688916,2467688916,8244555575,n2,chipseq
train-2,n2,chipseq,747000,PRESEQ,38857457,5305,105.3,19496960,43950726,489364,6,46206976,495616,1054748672,16106127360,19496960,49133745,49133745,128829560,n2,chipseq
train-2,n2,chipseq,747000,MERGED_BAM_FILTER,38857457,9157,122.7,19292160,191750406,76835062,6,376832,40615936,26566656,16106127360,19292160,49143743,49143743,128829560,n2,chipseq
train-2,n2,chipseq,7490500,PRESEQ,402364800,44841,100.9,10403840,433195982,491339,6,434999296,495616,1046364160,16106127360,10403840,436857791,436857791,1292690384,n2,chipseq
train-2,n2,chipseq,7490500,MERGED_BAM_FILTER,402364800,87611,124.1,14008320,1857868071,717979758,6,39108608,357167104,23355392,16106127360,14106624,436867789,436867789,1292690384,n2,chipseq
train-2,n2,chipseq,5975700,PRESEQ,309971023,35820,101.2,19427328,337373980,490751,6,339292160,495616,1054818304,16106127360,19427328,341313092,341313092,1030577327,n2,chipseq
train-2,n2,chipseq,5975700,MERGED_BAM_FILTER,309971023,69986,123.8,13910016,1424085498,548472391,6,21864448,273211392,23355392,16106127360,14049280,341323090,341323090,1030577327,n2,chipseq
train-2,n2,chipseq,59924000,MERGED_BAM_FILTER,3204537970,631067,123.6,19148800,13126766350,4975617447,6,4279767040,2461732864,27525120,16106127360,19243008,3234627828,3234627828,10341579155,n2,chipseq
train-2,n2,chipseq,59924000,PRESEQ,3204537970,360702,99.8,16084992,3232358894,498322,6,2362122240,499712,1052794880,16106127360,16084992,3234617830,3234617830,10341579155,n2,chipseq
train-2,n2,chipseq,936400,MERGED_BAM_FILTER,50401769,11741,121.3,13950976,245597918,97785163,6,57188352,51023872,23355392,16106127360,14090240,61267853,61267853,161603717,n2,chipseq
train-2,n2,chipseq,936400,PRESEQ,50401769,6645,105.5,17723392,56080477,497792,6,3260416,503808,1053265920,16106127360,17723392,61257855,61257855,161603717,n2,chipseq
train-2,n2,chipseq,95610575,PRESEQ,4925423347,607404,100.0,16723968,4624718418,501764,6,4624670720,499712,1053515776,16106127360,16723968,4627016093,4627016093,16489096542,n2,chipseq
train-2,n2,chipseq,95610575,MERGED_BAM_FILTER,4925423347,741045,125.5,14319616,15677250937,5561772518,6,3576631296,2747699200,23355392,16106127360,14454784,4627026091,4627026091,16489096542,n2,chipseq
train-2,n2,chipseq,468200,PRESEQ,25209271,3634,111.3,15798272,28374098,479679,6,30593024,483328,1051332608,16106127360,15798272,33291490,33291490,80802540,n2,chipseq
train-2,n2,chipseq,468200,MERGED_BAM_FILTER,25209271,5966,122.1,14135296,126193074,51520154,6,147456,27979776,23355392,16106127360,14274560,33301488,33301488,80802540,n2,chipseq
train-2,n2,chipseq,1872700,MERGED_BAM_FILTER,100713019,23088,123.4,14090240,481026094,188515323,6,111943680,95834112,23355392,16106127360,14229504,115867180,115867180,323191186,n2,chipseq
train-2,n2,chipseq,1872700,PRESEQ,100713019,12068,102.3,10264576,110879377,490099,6,5869568,495616,1046364160,16106127360,10264576,115857182,115857182,323191186,n2,chipseq
train-2,n2,chipseq,11951400,PHANTOMPEAKQUALTOOLS,619328932,164123,53.1,508801024,3650587746,3118458638,6,577581056,814477312,1564160000,16106127360,510648320,520617897,520617897,2061152877,n2,chipseq
train-2,n2,chipseq,11951400,BIGWIG,619328932,99024,128.7,2013319168,3138023672,1850696708,6,165359616,1413279744,2031968256,16106127360,2013827072,520617268,520617268,2061152877,n2,chipseq
train-2,n2,chipseq,11951400,PICARD_METRICS,619328932,71539,78.2,1225072640,3707755576,686966,6,3243028480,704512,19855437824,16106127360,1225654272,3678224543,3678224543,2061152877,n2,chipseq
train-2,n2,chipseq,186800,BIGWIG,9697091,19143,102.3,2003034112,33097920,15703764,6,13258752,10924032,2031968256,16106127360,2012561408,12777776,12777776,32214839,n2,chipseq
train-2,n2,chipseq,186800,PHANTOMPEAKQUALTOOLS,9697091,5030,66.6,118222848,74646530,50904738,6,6852608,13975552,1169719296,16106127360,118222848,12778407,12778407,32214839,n2,chipseq
train-2,n2,chipseq,186800,PICARD_METRICS,9697091,21726,100.1,1087475712,3199377554,685281,6,1097224192,704512,19849572352,16106127360,1087557632,3170385053,3170385053,32214839,n2,chipseq
train-2,n2,chipseq,23902700,BIGWIG,1236479068,191502,129.8,2013151232,7708077838,4975238132,6,1067921408,3995799552,2031968256,16106127360,2013761536,967778861,967778861,4122288528,n2,chipseq
train-2,n2,chipseq,23902700,PHANTOMPEAKQUALTOOLS,1236479068,327366,49.9,872382464,6908975784,5928921956,6,224145408,1530208256,1923854336,16106127360,872382464,967779488,967779488,4122288528,n2,chipseq
train-2,n2,chipseq,23902700,PICARD_METRICS,1236479068,84731,101.0,1124864000,4155692092,688619,6,1057566720,704512,19850088448,16106127360,1124864000,4125386134,4125386134,4122288528,n2,chipseq
train-2,n2,chipseq,14981000,PHANTOMPEAKQUALTOOLS,803790497,209911,52.7,696889344,4711863993,4007364258,6,689983488,1069146112,1748725760,16106127360,696889344,692664890,692664890,2585386823,n2,chipseq
train-2,n2,chipseq,11951400,PLOTFINGERPRINT,619328932,132824,583.9,1022836736,73731711465,18768829,8,261586944,3690496,3537498112,16106127360,1339256832,1213280390,1213280390,2061152877,n2,chipseq
train-2,n2,chipseq,14981000,BIGWIG,803790497,122695,128.6,2012762112,4368807528,2584789727,6,2240512,1972019200,2031968256,16106127360,2013462528,692664263,692664263,2585386823,n2,chipseq
train-2,n2,chipseq,11951400,MACS2,619328932,153089,107.4,402591744,3780779938,2052089151,6,6553600,1286537216,1474523136,16106127360,633368576,1213281230,1213281230,2061152877,n2,chipseq
train-2,n2,chipseq,14981000,PICARD_METRICS,803790497,59048,109.0,1088004096,3880133164,687345,6,29499392,704512,19849572352,16106127360,1088004096,3850271536,3850271536,2585386823,n2,chipseq
train-2,n2,chipseq,119847942,BIGWIG,6392794687,896034,126.2,2013597696,39020037957,25468758859,6,5582897152,20478160896,2032230400,16106127360,2016485376,4330111290,4330111290,20683131816,n2,chipseq
train-2,n2,chipseq,119847942,PHANTOMPEAKQUALTOOLS,6392794687,1703244,44.2,3505774592,31601189499,27258723419,6,8466395136,6922080256,4559966208,16106127360,3512578048,4330111917,4330111917,20683131816,n2,chipseq
train-2,n2,chipseq,119847942,PICARD_METRICS,6392794687,314976,98.1,1273630720,7518113392,699391,6,6615793664,704512,21004832768,16106127360,1279000576,7487718563,7487718563,20683131816,n2,chipseq
train-2,n2,chipseq,234100,PHANTOMPEAKQUALTOOLS,12585529,5453,69.4,119779328,90062695,63702441,6,14684160,17764352,1171775488,16106127360,119779328,15673216,15673216,40398757,n2,chipseq
train-2,n2,chipseq,234100,BIGWIG,12585529,19675,104.7,2003365888,41541178,19450867,6,3940352,13504512,2031968256,16106127360,2012692480,15672585,15672585,40398757,n2,chipseq
train-2,n2,chipseq,186800,MACS2,9697091,4418,87.8,87109632,67389340,33513040,6,25473024,21004288,1129160704,16106127360,87109632,28450064,28450064,32214839,n2,chipseq
train-2,n2,chipseq,186800,PLOTFINGERPRINT,9697091,48670,429.9,1007595520,22531215477,9021212,8,60088320,626688,3583971328,16106127360,1242656768,28449224,28449224,32214839,n2,chipseq
train-2,n2,chipseq,234100,PICARD_METRICS,12585529,14457,145.1,1063030784,3201988284,685457,6,3264512,704512,19849572352,16106127360,1063030784,3173279862,3173279862,40398757,n2,chipseq
train-2,n2,chipseq,1494000,BIGWIG,77656954,26466,119.4,2003234816,283648709,140358730,6,70316032,97701888,2031968256,16106127360,2012913664,75200488,75200488,257651332,n2,chipseq
train-2,n2,chipseq,1494000,PHANTOMPEAKQUALTOOLS,77656954,18327,67.6,159383552,491561166,406761729,6,262144,108994560,1211334656,16106127360,159383552,75201117,75201117,257651332,n2,chipseq
train-2,n2,chipseq,1494000,PICARD_METRICS,77656954,17774,139.1,1171701760,3260427131,685536,6,0,704512,19849572352,16106127360,1171701760,3232807763,3232807763,257651332,n2,chipseq
test,n2,chipseq,239695842,PHANTOMPEAKQUALTOOLS,11412781063,2927838,44.7,6313463808,53191865852,46198154159,6,12340092928,11400077312,7377571840,16106127360,6319915008,6981772135,6981772135,41366257414,n2,chipseq
test,n2,chipseq,239695842,BIGWIG,11412781063,1515296,118.6,2013626368,65411325777,42949530399,6,13856854016,34601472000,2032361472,16106127360,2018566144,6981771510,6981771510,41366257414,n2,chipseq
test,n2,chipseq,239695842,PICARD_METRICS,11412781063,507371,96.5,1266827264,10169356147,709389,6,10194972672,704512,21010927616,16106127360,1267470336,10139378781,10139378781,41366257414,n2,chipseq
train-2,n2,chipseq,2987900,BIGWIG,155106475,35533,122.2,2012680192,652136022,352713635,6,142094336,261009408,2031968256,16106127360,2012680192,142626194,142626194,515279642,n2,chipseq
train-2,n2,chipseq,2987900,PHANTOMPEAKQUALTOOLS,155106475,36224,64.0,207073280,962065076,809462414,6,9760768,215171072,1258795008,16106127360,207073280,142626823,142626823,515279642,n2,chipseq
train-2,n2,chipseq,2987900,PICARD_METRICS,155106475,37099,81.4,1076695040,3328235770,685779,6,2143424512,704512,19850088448,16106127360,1076695040,3300233469,3300233469,515279642,n2,chipseq
train-2,n2,chipseq,29962000,BIGWIG,1604989437,251620,129.5,2013229056,10289818198,6519832012,6,1575297024,5175291904,2031968256,16106127360,2014076928,1325488056,1325488056,5170796515,n2,chipseq
train-2,n2,chipseq,23902700,MACS2,1236479068,304696,104.9,861601792,7251100609,3993279838,6,2534502400,2537431040,1930088448,16106127360,1145434112,2293266616,2293266616,4122288528,n2,chipseq
train-2,n2,chipseq,29962000,PHANTOMPEAKQUALTOOLS,1604989437,420190,50.5,1273159680,9165230910,7827387840,6,457551872,2064240640,2324951040,16106127360,1273159680,1325488683,1325488683,5170796515,n2,chipseq
train-2,n2,chipseq,23902700,PLOTFINGERPRINT,1236479068,170451,611.4,1010270208,94698400442,25324629,8,619999232,4120576,3515478016,16106127360,1348440064,2293265776,2293265776,4122288528,n2,chipseq
train-2,n2,chipseq,29962000,PICARD_METRICS,1604989437,110037,95.0,1220681728,4513480809,689276,6,1881165824,704512,19850088448,16106127360,1220681728,4483095329,4483095329,5170796515,n2,chipseq
train-2,n2,chipseq,373500,PHANTOMPEAKQUALTOOLS,19409231,6699,67.7,123736064,134461734,101850323,6,18075648,27713536,1175678976,16106127360,124264448,22526541,22526541,64410389,n2,chipseq
train-2,n2,chipseq,373500,BIGWIG,19409231,19720,107.7,2004271104,66549291,32035227,6,2007040,22339584,2031968256,16106127360,2012647424,22525910,22525910,64410389,n2,chipseq
train-2,n2,chipseq,373500,PICARD_METRICS,19409231,14307,144.3,1018896384,3208246788,685286,6,315392,704512,19849572352,16106127360,1018896384,3180133187,3180133187,64410389,n2,chipseq
test,n2,chipseq,191221075,PLOTFINGERPRINT,8712302981,279695,665.0,1473249280,131276944294,71564779,8,10707881984,4898816,3676794880,16106127360,1560334336,10846093618,10846093618,32978181418,n2,chipseq
test,n2,chipseq,191221075,PHANTOMPEAKQUALTOOLS,8712302981,1652355,44.4,3829628928,30330635417,26453959442,6,5512110080,6414221312,4882444288,16106127360,3829747712,3864323878,3864323878,32978181418,n2,chipseq
test,n2,chipseq,191221075,BIGWIG,8712302981,892453,124.5,2013667328,38136414430,25222832034,6,1631850496,20325740544,2032230400,16106127360,2016641024,3864323251,3864323251,32978181418,n2,chipseq
test,n2,chipseq,191221075,MACS2,8712302981,1672857,96.2,3691864064,33487059014,18781356900,6,18423062528,12203081728,4951977984,16106127360,4952559616,10846094458,10846094458,32978181418,n2,chipseq
test,n2,chipseq,191221075,PICARD_METRICS,8712302981,312717,95.7,1223602176,7052315638,699052,6,3212279808,704512,19850088448,16106127360,1223602176,7021930524,7021930524,32978181418,n2,chipseq
train-2,n2,chipseq,2987900,MACS2,155106475,43569,106.8,161767424,1000541828,541103456,6,329318400,342118400,1202409472,16106127360,226603008,326711297,326711297,515279642,n2,chipseq
train-2,n2,chipseq,3745300,PHANTOMPEAKQUALTOOLS,201226407,47144,62.6,240345088,1212226329,1017975967,6,8376320,276135936,1291911168,16106127360,240345088,184086031,184086031,646348142,n2,chipseq
train-2,n2,chipseq,2987900,PLOTFINGERPRINT,155106475,66085,500.7,1020674048,34797832769,12457518,8,63770624,2400256,3630936064,16106127360,1290665984,326710457,326710457,515279642,n2,chipseq
train-2,n2,chipseq,3745300,BIGWIG,201226407,38978,125.6,2012905472,880112945,491503040,6,1740800,373641216,2031968256,16106127360,2012905472,184085402,184085402,646348142,n2,chipseq
train-2,n2,chipseq,3745300,PICARD_METRICS,201226407,24710,131.5,897802240,3369886064,685753,6,61440,704512,19849572352,16106127360,898072576,3341692677,3341692677,646348142,n2,chipseq
train-2,n2,chipseq,47805300,BIGWIG,2468333736,348097,130.3,2013298688,15088204680,9843498528,6,1704894464,7909117952,2031968256,16106127360,2014572544,1706723486,1706723486,8244555575,n2,chipseq
train-2,n2,chipseq,47805300,PHANTOMPEAKQUALTOOLS,2468333736,597333,49.2,1571880960,12438876281,10719674849,6,29184000,2730295296,2625175552,16106127360,1571880960,1706724113,1706724113,8244555575,n2,chipseq
train-2,n2,chipseq,47805300,PICARD_METRICS,2468333736,132471,102.7,1263112192,4894836491,691279,6,351264768,704512,21005340672,16106127360,1268105216,4864330759,4864330759,8244555575,n2,chipseq
train-2,n2,chipseq,747000,BIGWIG,38857457,22534,111.6,2003144704,134984116,64803220,6,37486592,44941312,2031968256,16106127360,2012794880,40577537,40577537,128829560,n2,chipseq
train-2,n2,chipseq,747000,PHANTOMPEAKQUALTOOLS,38857457,10484,68.1,147730432,253783161,203620691,6,2027520,54984704,1199669248,16106127360,147730432,40578168,40578168,128829560,n2,chipseq
train-2,n2,chipseq,747000,PICARD_METRICS,38857457,15850,143.9,1076604928,3225790540,685365,6,0,704512,21005987840,16106127360,1094889472,3198184814,3198184814,128829560,n2,chipseq
train-2,n2,chipseq,7490500,BIGWIG,402364800,66203,126.3,2013065216,1897965289,1088327810,6,353325056,825024512,2031968256,16106127360,2013356032,357126830,357126830,1292690384,n2,chipseq
